"","rules","support","confidence","lift","count"
"219","{tropical fruit,domestic eggs,napkins} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"220","{pork,rolls/buns,bottled beer} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"221","{pork,butter,whipped/sour cream} => {whole milk}",0.00142348754448399,0.875,3.42444289693593,14
"222","{pork,butter,yogurt} => {whole milk}",0.00142348754448399,0.823529411764706,3.22300507946911,14
"223","{pork,other vegetables,butter} => {whole milk}",0.00223690899847483,0.846153846153846,3.31154917505892,22
"224","{pork,tropical fruit,fruit/vegetable juice} => {yogurt}",0.00101677681748856,0.833333333333333,5.97363945578231,10
"225","{pork,pip fruit,soda} => {other vegetables}",0.00111845449923742,0.846153846153846,4.37305469097377,11
"226","{domestic eggs,margarine,bottled beer} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331,10
"227","{root vegetables,domestic eggs,brown bread} => {whole milk}",0.00152516522623284,0.833333333333333,3.26137418755803,15
"228","{pip fruit,whipped/sour cream,brown bread} => {other vegetables}",0.00111845449923742,1,5.16815554387809,11
"229","{sausage,whipped/sour cream,brown bread} => {other vegetables}",0.00101677681748856,0.833333333333333,4.30679628656507,10
"230","{pip fruit,root vegetables,brown bread} => {other vegetables}",0.00132180986273513,0.8125,4.19912637940095,13
"231","{pip fruit,root vegetables,brown bread} => {whole milk}",0.00142348754448399,0.875,3.42444289693593,14
"232","{tropical fruit,butter,margarine} => {yogurt}",0.00111845449923742,0.846153846153846,6.06554160125589,11
"233","{domestic eggs,margarine,fruit/vegetable juice} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383,11
"234","{whipped/sour cream,domestic eggs,margarine} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"235","{whipped/sour cream,margarine,bottled water} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"236","{whipped/sour cream,rolls/buns,margarine} => {whole milk}",0.0016268429079817,0.888888888888889,3.47879913339523,16
"237","{butter,whipped/sour cream,domestic eggs} => {whole milk}",0.0016268429079817,0.842105263157895,3.29570444216391,16
"238","{pip fruit,butter,domestic eggs} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"239","{pip fruit,butter,whipped/sour cream} => {whole milk}",0.00183019827147941,0.9,3.52228412256267,18
"240","{butter,whipped/sour cream,bottled water} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"241","{butter,whipped/sour cream,soda} => {other vegetables}",0.00132180986273513,0.928571428571429,4.79900157645822,13
"242","{pip fruit,butter,pastry} => {other vegetables}",0.00132180986273513,0.928571428571429,4.79900157645822,13
"243","{pip fruit,butter,bottled water} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"244","{pip fruit,root vegetables,butter} => {whole milk}",0.00172852058973055,0.80952380952381,3.16819206791352,17
"245","{citrus fruit,tropical fruit,butter} => {whole milk}",0.0016268429079817,0.8,3.13091922005571,16
"246","{citrus fruit,root vegetables,newspapers} => {other vegetables}",0.0016268429079817,0.842105263157895,4.35213098431839,16
"247","{whipped/sour cream,domestic eggs,pastry} => {other vegetables}",0.00122013218098627,0.857142857142857,4.42984760903836,12
"248","{tropical fruit,whipped/sour cream,domestic eggs} => {whole milk}",0.00183019827147941,0.9,3.52228412256267,18
"249","{sausage,pip fruit,domestic eggs} => {whole milk}",0.00142348754448399,0.823529411764706,3.22300507946911,14
"250","{tropical fruit,domestic eggs,pastry} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"251","{root vegetables,domestic eggs,pastry} => {other vegetables}",0.00122013218098627,0.857142857142857,4.42984760903836,12
"252","{whipped/sour cream,pastry,fruit/vegetable juice} => {yogurt}",0.00122013218098627,0.8,5.73469387755102,12
"253","{tropical fruit,whipped/sour cream,fruit/vegetable juice} => {other vegetables}",0.00193187595322827,0.904761904761905,4.67595025398494,19
"254","{sausage,pip fruit,whipped/sour cream} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"255","{citrus fruit,whipped/sour cream,pastry} => {whole milk}",0.00152516522623284,0.882352941176471,3.45321972800262,15
"256","{sausage,whipped/sour cream,bottled water} => {other vegetables}",0.00132180986273513,0.8125,4.19912637940095,13
"257","{citrus fruit,root vegetables,pastry} => {other vegetables}",0.00152516522623284,0.882352941176471,4.56013724459831,15
"258","{root vegetables,pastry,shopping bags} => {other vegetables}",0.00111845449923742,0.846153846153846,4.37305469097377,11
"259","{root vegetables,other vegetables,yogurt,rice} => {whole milk}",0.00132180986273513,0.928571428571429,3.63410266613609,13
"260","{root vegetables,whole milk,yogurt,rice} => {other vegetables}",0.00132180986273513,0.928571428571429,4.79900157645822,13
"261","{other vegetables,whole milk,yogurt,rice} => {root vegetables}",0.00132180986273513,0.866666666666667,7.9511815920398,13
"262","{tropical fruit,root vegetables,herbs,other vegetables} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331,10
"263","{root vegetables,herbs,other vegetables,rolls/buns} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"264","{tropical fruit,grapes,whole milk,yogurt} => {other vegetables}",0.00101677681748856,1,5.16815554387809,10
"265","{tropical fruit,pip fruit,yogurt,frozen meals} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331,10
"266","{root vegetables,whole milk,whipped/sour cream,hard cheese} => {other vegetables}",0.00101677681748856,0.833333333333333,4.30679628656507,10
"267","{root vegetables,other vegetables,yogurt,hard cheese} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428,12
"268","{root vegetables,other vegetables,butter milk,yogurt} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"269","{ham,tropical fruit,pip fruit,yogurt} => {other vegetables}",0.00101677681748856,1,5.16815554387809,10
"270","{ham,pip fruit,other vegetables,yogurt} => {tropical fruit}",0.00101677681748856,0.833333333333333,7.94169896640827,10
"271","{ham,tropical fruit,pip fruit,whole milk} => {other vegetables}",0.00111845449923742,1,5.16815554387809,11
"272","{tropical fruit,butter,yogurt,sliced cheese} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331,10
"273","{tropical fruit,whole milk,butter,sliced cheese} => {yogurt}",0.00101677681748856,0.909090909090909,6.51669758812616,10
"274","{tropical fruit,root vegetables,yogurt,sliced cheese} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"275","{tropical fruit,root vegetables,yogurt,oil} => {other vegetables}",0.00101677681748856,0.909090909090909,4.69832322170735,10
"276","{tropical fruit,root vegetables,yogurt,oil} => {whole milk}",0.00111845449923742,1,3.91364902506964,11
"277","{tropical fruit,root vegetables,whole milk,oil} => {other vegetables}",0.00132180986273513,0.866666666666667,4.47906813802768,13
"278","{tropical fruit,other vegetables,whole milk,oil} => {root vegetables}",0.00132180986273513,0.866666666666667,7.9511815920398,13
"279","{root vegetables,other vegetables,yogurt,oil} => {whole milk}",0.00142348754448399,1,3.91364902506964,14
"280","{root vegetables,whole milk,yogurt,oil} => {other vegetables}",0.00142348754448399,0.933333333333333,4.82361184095288,14
"281","{root vegetables,onions,other vegetables,butter} => {whole milk}",0.00132180986273513,0.866666666666667,3.39182915506035,13
"282","{tropical fruit,root vegetables,onions,whole milk} => {other vegetables}",0.00101677681748856,0.833333333333333,4.30679628656507,10
"283","{root vegetables,other vegetables,yogurt,waffles} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331,10
"284","{other vegetables,yogurt,whipped/sour cream,long life bakery product} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"285","{other vegetables,curd,whipped/sour cream,cream cheese } => {yogurt}",0.00101677681748856,0.909090909090909,6.51669758812616,10
"286","{curd,yogurt,whipped/sour cream,cream cheese } => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"287","{whole milk,curd,whipped/sour cream,cream cheese } => {yogurt}",0.00111845449923742,0.846153846153846,6.06554160125589,11
"288","{citrus fruit,other vegetables,cream cheese ,domestic eggs} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"289","{citrus fruit,other vegetables,whipped/sour cream,cream cheese } => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"290","{citrus fruit,whole milk,whipped/sour cream,cream cheese } => {other vegetables}",0.00111845449923742,0.916666666666667,4.73747591522158,11
"291","{pip fruit,root vegetables,other vegetables,cream cheese } => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331,10
"292","{pip fruit,other vegetables,yogurt,cream cheese } => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383,11
"293","{tropical fruit,whole milk,yogurt,cream cheese } => {other vegetables}",0.00122013218098627,0.8,4.13452443510247,12
"294","{chicken,root vegetables,other vegetables,domestic eggs} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"295","{tropical fruit,butter,yogurt,white bread} => {other vegetables}",0.00101677681748856,0.909090909090909,4.69832322170735,10
"296","{tropical fruit,other vegetables,butter,white bread} => {yogurt}",0.00101677681748856,0.909090909090909,6.51669758812616,10
"297","{root vegetables,other vegetables,butter,white bread} => {whole milk}",0.00101677681748856,1,3.91364902506964,10
"298","{root vegetables,whole milk,butter,white bread} => {other vegetables}",0.00101677681748856,0.909090909090909,4.69832322170735,10
"299","{whole milk,butter,yogurt,white bread} => {other vegetables}",0.00101677681748856,0.833333333333333,4.30679628656507,10
"300","{root vegetables,whole milk,whipped/sour cream,white bread} => {other vegetables}",0.00111845449923742,0.846153846153846,4.37305469097377,11
"301","{pip fruit,root vegetables,yogurt,white bread} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"302","{citrus fruit,other vegetables,frozen vegetables,fruit/vegetable juice} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"303","{root vegetables,other vegetables,frozen vegetables,fruit/vegetable juice} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"304","{root vegetables,other vegetables,whipped/sour cream,frozen vegetables} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"305","{whole milk,yogurt,whipped/sour cream,frozen vegetables} => {other vegetables}",0.00152516522623284,0.882352941176471,4.56013724459831,15
"306","{citrus fruit,other vegetables,yogurt,frozen vegetables} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331,10
"307","{root vegetables,other vegetables,frozen vegetables,bottled water} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"308","{root vegetables,whole milk,frozen vegetables,bottled water} => {other vegetables}",0.00101677681748856,0.833333333333333,4.30679628656507,10
"309","{root vegetables,whole milk,yogurt,frozen vegetables} => {other vegetables}",0.00152516522623284,0.882352941176471,4.56013724459831,15
"310","{beef,tropical fruit,whole milk,whipped/sour cream} => {other vegetables}",0.00111845449923742,0.846153846153846,4.37305469097377,11
"311","{beef,citrus fruit,tropical fruit,root vegetables} => {other vegetables}",0.00101677681748856,0.833333333333333,4.30679628656507,10
"312","{beef,citrus fruit,tropical fruit,other vegetables} => {root vegetables}",0.00101677681748856,0.833333333333333,7.64536691542289,10
"313","{beef,tropical fruit,root vegetables,rolls/buns} => {whole milk}",0.00142348754448399,0.823529411764706,3.22300507946911,14
"314","{beef,tropical fruit,yogurt,rolls/buns} => {whole milk}",0.00132180986273513,0.928571428571429,3.63410266613609,13
"315","{beef,tropical fruit,other vegetables,rolls/buns} => {whole milk}",0.00152516522623284,0.882352941176471,3.45321972800262,15
"316","{tropical fruit,other vegetables,butter,curd} => {yogurt}",0.00101677681748856,0.833333333333333,5.97363945578231,10
"317","{tropical fruit,butter,curd,yogurt} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"318","{tropical fruit,whole milk,butter,curd} => {yogurt}",0.00122013218098627,0.857142857142857,6.14431486880467,12
"319","{tropical fruit,curd,yogurt,domestic eggs} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383,11
"320","{root vegetables,other vegetables,curd,domestic eggs} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"321","{pip fruit,other vegetables,curd,whipped/sour cream} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"322","{citrus fruit,tropical fruit,curd,yogurt} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331,10
"323","{citrus fruit,root vegetables,whole milk,curd} => {other vegetables}",0.00111845449923742,0.846153846153846,4.37305469097377,11
"324","{citrus fruit,other vegetables,curd,yogurt} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"325","{other vegetables,butter,whipped/sour cream,napkins} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331,10
"326","{pork,other vegetables,butter,whipped/sour cream} => {whole milk}",0.00101677681748856,1,3.91364902506964,10
"327","{pork,root vegetables,other vegetables,butter} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331,10
"328","{frankfurter,pip fruit,root vegetables,other vegetables} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"329","{frankfurter,pip fruit,root vegetables,whole milk} => {other vegetables}",0.00101677681748856,0.833333333333333,4.30679628656507,10
"330","{frankfurter,tropical fruit,root vegetables,yogurt} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428,12
"331","{frankfurter,tropical fruit,other vegetables,yogurt} => {whole milk}",0.00142348754448399,0.823529411764706,3.22300507946911,14
"332","{tropical fruit,pip fruit,yogurt,brown bread} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"333","{pip fruit,root vegetables,other vegetables,brown bread} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428,12
"334","{pip fruit,root vegetables,whole milk,brown bread} => {other vegetables}",0.00122013218098627,0.857142857142857,4.42984760903836,12
"335","{citrus fruit,root vegetables,other vegetables,brown bread} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"336","{root vegetables,other vegetables,rolls/buns,brown bread} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331,10
"337","{other vegetables,yogurt,brown bread,soda} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"338","{tropical fruit,root vegetables,whole milk,margarine} => {yogurt}",0.00101677681748856,0.833333333333333,5.97363945578231,10
"339","{root vegetables,yogurt,rolls/buns,margarine} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"340","{root vegetables,other vegetables,rolls/buns,margarine} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"341","{other vegetables,butter,whipped/sour cream,domestic eggs} => {whole milk}",0.00122013218098627,1,3.91364902506964,12
"342","{tropical fruit,butter,yogurt,domestic eggs} => {other vegetables}",0.00111845449923742,0.846153846153846,4.37305469097377,11
"343","{tropical fruit,butter,yogurt,domestic eggs} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428,12
"344","{root vegetables,butter,yogurt,domestic eggs} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383,11
"345","{tropical fruit,butter,whipped/sour cream,fruit/vegetable juice} => {other vegetables}",0.00101677681748856,1,5.16815554387809,10
"346","{pip fruit,other vegetables,butter,whipped/sour cream} => {whole milk}",0.00132180986273513,0.866666666666667,3.39182915506035,13
"347","{tropical fruit,root vegetables,butter,whipped/sour cream} => {other vegetables}",0.00111845449923742,0.846153846153846,4.37305469097377,11
"348","{tropical fruit,butter,yogurt,whipped/sour cream} => {other vegetables}",0.00122013218098627,0.8,4.13452443510247,12
"349","{tropical fruit,butter,yogurt,whipped/sour cream} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"350","{root vegetables,butter,yogurt,whipped/sour cream} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"351","{whole milk,butter,whipped/sour cream,soda} => {other vegetables}",0.00101677681748856,0.909090909090909,4.69832322170735,10
"352","{other vegetables,butter,whipped/sour cream,rolls/buns} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"353","{citrus fruit,other vegetables,butter,bottled water} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331,10
"354","{tropical fruit,root vegetables,butter,yogurt} => {whole milk}",0.00172852058973055,0.894736842105263,3.50168596979915,17
"355","{citrus fruit,root vegetables,whole milk,newspapers} => {other vegetables}",0.00101677681748856,0.833333333333333,4.30679628656507,10
"356","{tropical fruit,whole milk,soda,newspapers} => {other vegetables}",0.00111845449923742,0.846153846153846,4.37305469097377,11
"357","{whole milk,rolls/buns,soda,newspapers} => {other vegetables}",0.00101677681748856,1,5.16815554387809,10
"358","{pip fruit,other vegetables,whipped/sour cream,domestic eggs} => {whole milk}",0.00122013218098627,0.923076923076923,3.61259910006428,12
"359","{pip fruit,whole milk,whipped/sour cream,domestic eggs} => {other vegetables}",0.00122013218098627,0.8,4.13452443510247,12
"360","{citrus fruit,other vegetables,whipped/sour cream,domestic eggs} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"361","{citrus fruit,whole milk,whipped/sour cream,domestic eggs} => {other vegetables}",0.00122013218098627,0.923076923076923,4.77060511742593,12
"362","{tropical fruit,yogurt,whipped/sour cream,domestic eggs} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383,11
"363","{tropical fruit,other vegetables,whipped/sour cream,domestic eggs} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383,11
"364","{pip fruit,root vegetables,other vegetables,domestic eggs} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"365","{citrus fruit,tropical fruit,other vegetables,domestic eggs} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331,10
"366","{citrus fruit,root vegetables,whole milk,domestic eggs} => {other vegetables}",0.00122013218098627,0.857142857142857,4.42984760903836,12
"367","{tropical fruit,root vegetables,yogurt,domestic eggs} => {whole milk}",0.00152516522623284,0.833333333333333,3.26137418755803,15
"368","{tropical fruit,yogurt,whipped/sour cream,fruit/vegetable juice} => {other vegetables}",0.00111845449923742,0.916666666666667,4.73747591522158,11
"369","{tropical fruit,whole milk,whipped/sour cream,fruit/vegetable juice} => {other vegetables}",0.00101677681748856,0.909090909090909,4.69832322170735,10
"370","{pip fruit,root vegetables,yogurt,fruit/vegetable juice} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383,11
"371","{pip fruit,root vegetables,other vegetables,fruit/vegetable juice} => {whole milk}",0.00132180986273513,0.866666666666667,3.39182915506035,13
"372","{citrus fruit,tropical fruit,whole milk,fruit/vegetable juice} => {other vegetables}",0.00132180986273513,0.8125,4.19912637940095,13
"373","{citrus fruit,other vegetables,soda,fruit/vegetable juice} => {root vegetables}",0.00101677681748856,0.909090909090909,8.34040027137042,10
"374","{citrus fruit,whole milk,yogurt,fruit/vegetable juice} => {other vegetables}",0.00142348754448399,0.823529411764706,4.25612809495842,14
"375","{tropical fruit,root vegetables,yogurt,fruit/vegetable juice} => {other vegetables}",0.00111845449923742,0.846153846153846,4.37305469097377,11
"376","{root vegetables,other vegetables,yogurt,fruit/vegetable juice} => {whole milk}",0.00203355363497712,0.833333333333333,3.26137418755803,20
"377","{root vegetables,whole milk,yogurt,fruit/vegetable juice} => {other vegetables}",0.00203355363497712,0.8,4.13452443510247,20
"378","{tropical fruit,pip fruit,whole milk,whipped/sour cream} => {other vegetables}",0.0016268429079817,0.8,4.13452443510247,16
"379","{pip fruit,root vegetables,other vegetables,whipped/sour cream} => {whole milk}",0.00172852058973055,0.85,3.32660167130919,17
"380","{citrus fruit,whipped/sour cream,rolls/buns,pastry} => {whole milk}",0.00101677681748856,1,3.91364902506964,10
"381","{sausage,citrus fruit,other vegetables,whipped/sour cream} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"382","{sausage,citrus fruit,whole milk,whipped/sour cream} => {other vegetables}",0.00122013218098627,0.8,4.13452443510247,12
"383","{citrus fruit,tropical fruit,root vegetables,whipped/sour cream} => {other vegetables}",0.00122013218098627,1,5.16815554387809,12
"384","{citrus fruit,tropical fruit,yogurt,whipped/sour cream} => {whole milk}",0.00122013218098627,0.8,3.13091922005571,12
"385","{tropical fruit,root vegetables,whipped/sour cream,rolls/buns} => {other vegetables}",0.00122013218098627,0.8,4.13452443510247,12
"386","{pip fruit,root vegetables,other vegetables,bottled water} => {whole milk}",0.00111845449923742,1,3.91364902506964,11
"387","{pip fruit,root vegetables,yogurt,soda} => {whole milk}",0.00122013218098627,0.857142857142857,3.35455630720255,12
"388","{pip fruit,root vegetables,other vegetables,soda} => {whole milk}",0.00132180986273513,0.8125,3.17983983286908,13
"389","{tropical fruit,root vegetables,yogurt,pastry} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331,10
"390","{citrus fruit,tropical fruit,other vegetables,bottled water} => {whole milk}",0.00132180986273513,0.866666666666667,3.39182915506035,13
"391","{citrus fruit,tropical fruit,root vegetables,yogurt} => {other vegetables}",0.00172852058973055,0.80952380952381,4.18374496409178,17
"392","{citrus fruit,tropical fruit,root vegetables,rolls/buns} => {other vegetables}",0.00111845449923742,0.846153846153846,4.37305469097377,11
"393","{citrus fruit,tropical fruit,root vegetables,whole milk} => {other vegetables}",0.00315200813421454,0.885714285714286,4.57750919600631,31
"394","{citrus fruit,root vegetables,other vegetables,yogurt} => {whole milk}",0.00233858668022369,0.821428571428571,3.21478312773577,23
"395","{sausage,tropical fruit,root vegetables,yogurt} => {whole milk}",0.00152516522623284,0.9375,3.66904596100279,15
"396","{sausage,tropical fruit,root vegetables,rolls/buns} => {whole milk}",0.00101677681748856,1,3.91364902506964,10
"397","{tropical fruit,root vegetables,rolls/buns,bottled water} => {whole milk}",0.00111845449923742,0.916666666666667,3.58751160631383,11
"398","{tropical fruit,root vegetables,yogurt,rolls/buns} => {whole milk}",0.00223690899847483,0.814814814814815,3.1888992056123,22
"399","{tropical fruit,root vegetables,other vegetables,yogurt,oil} => {whole milk}",0.00101677681748856,1,3.91364902506964,10
"400","{tropical fruit,root vegetables,whole milk,yogurt,oil} => {other vegetables}",0.00101677681748856,0.909090909090909,4.69832322170735,10
"401","{tropical fruit,other vegetables,whole milk,yogurt,oil} => {root vegetables}",0.00101677681748856,0.909090909090909,8.34040027137042,10
"402","{beef,tropical fruit,root vegetables,other vegetables,rolls/buns} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"403","{tropical fruit,other vegetables,butter,yogurt,domestic eggs} => {whole milk}",0.00101677681748856,0.909090909090909,3.55786275006331,10
"404","{tropical fruit,whole milk,butter,yogurt,domestic eggs} => {other vegetables}",0.00101677681748856,0.833333333333333,4.30679628656507,10
"405","{tropical fruit,root vegetables,other vegetables,butter,yogurt} => {whole milk}",0.00111845449923742,0.846153846153846,3.31154917505892,11
"406","{citrus fruit,root vegetables,other vegetables,yogurt,whipped/sour cream} => {whole milk}",0.00101677681748856,0.833333333333333,3.26137418755803,10
"407","{citrus fruit,root vegetables,whole milk,yogurt,whipped/sour cream} => {other vegetables}",0.00101677681748856,0.909090909090909,4.69832322170735,10
"408","{tropical fruit,pip fruit,root vegetables,other vegetables,yogurt} => {whole milk}",0.00132180986273513,0.866666666666667,3.39182915506035,13
"409","{citrus fruit,tropical fruit,root vegetables,other vegetables,yogurt} => {whole milk}",0.00142348754448399,0.823529411764706,3.22300507946911,14
"410","{citrus fruit,tropical fruit,root vegetables,whole milk,yogurt} => {other vegetables}",0.00142348754448399,0.933333333333333,4.82361184095288,14
